"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"BEL","Belgium","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2011","2011",61.6,,
"BEL","Belgium","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2012","2012",63.9,,
"BEL","Belgium","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2013","2013",63.7,,
"BEL","Belgium","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2014","2014",63.3,,
"BEL","Belgium","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2015","2015",61.9,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2000","2000",10,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2001","2001",9,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2002","2002",8.8,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2003","2003",9,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2004","2004",9,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2005","2005",9.2,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2006","2006",9.2,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2007","2007",9.7,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2008","2008",9.6,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2009","2009",10.2,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2010","2010",9.7,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2011","2011",9.8,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",10,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2013","2013",9.9,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2014","2014",10,,
"BEL","Belgium","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2015","2015",10.6,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2000","2000",7.8,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2001","2001",8,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2002","2002",7.7,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2003","2003",7.7,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2004","2004",7.6,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2005","2005",7.4,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2006","2006",7.5,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2007","2007",7.2,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2008","2008",6.4,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2009","2009",6,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2010","2010",5.9,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",6,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",5.6,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",5.3,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",5.4,,
"BEL","Belgium","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",5.5,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2000","2000",6,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2001","2001",6,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2002","2002",5.7,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2003","2003",5.9,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2004","2004",5.8,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2005","2005",6.1,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2006","2006",6.1,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2007","2007",6.1,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2008","2008",6.2,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2009","2009",6.1,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2010","2010",5.9,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2011","2011",5.8,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2012","2012",5.7,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2013","2013",5.6,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2014","2014",5.5,,
"BEL","Belgium","IND-ECO-VA","Share of value added by the transport sector","2015","2015",5.4,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",13.6,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",14.6,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",15.3,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",16,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",16,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",15.5,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",17,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",17,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",15.8,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",16.4,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",15.9,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",15.4,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",15.9,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",15.2,,
"BGR","Bulgaria","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",15.4,,
"BGR","Bulgaria","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2000","2000",9.8,,
"BGR","Bulgaria","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2001","2001",7.1,,
"BGR","Bulgaria","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2002","2002",8.1,,
"BGR","Bulgaria","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2003","2003",9.6,,
"BGR","Bulgaria","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2004","2004",11.8,,
"BGR","Bulgaria","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2005","2005",16.4,,
"BGR","Bulgaria","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2006","2006",19.1,,
"BGR","Bulgaria","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2007","2007",21.9,,
"BGR","Bulgaria","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2008","2008",23.9,,
"BGR","Bulgaria","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2009","2009",22.6,,
"BGR","Bulgaria","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2010","2010",22.7,,
"BGR","Bulgaria","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2011","2011",20.5,,
